"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","Tutuban","Tutuban",,,,,
"02","Blumentritt","Blumentritt",,,,,
"03","Laon Laan","Laon Laan",,,,,
"04","España","Espana",,,,,
"05","Santa Mesa","Santa Mesa",,,,,
"06","Pandacan","Pandacan",,,,,
"07","Paco","Paco",,,,,
"08","San Andres","San Andres",,,,,
"09","Vito Cruz","Vito Cruz",,,,,
"0a","Buendia","Buendia",,,,,
"0b","Dela Rosa","Dela Rosa",,,,,
"0c","Pasay Road","Pasay Road",,,,,
"0d","EDSA","EDSA",,,,,
"0e","Nichols","Nichols",,,,,
"0f","FTI","FTI",,,,,
"0g","Bicutan","Bicutan",,,,,
"0h","Sucat","Sucat",,,,,
"0i","Alabang","Alabang",,,,,
"0j","Muntinlupa","Muntinlupa",,,,,
"0k","San Pedro","San Pedro",,,,,
"0l","Pacita MG","Pacita MG",,,,,
"0m","Golden City 1","Golden City 1",,,,,
"0n","Biñan","Binan",,,,,
"0o","Santa Rosa","Santa Rosa",,,,,
"0p","Cabuyao","Cabuyao",,,,,
"0q","Mamatid","Mamatid",,,,,
"0r","Calamba","Calamba",,,,,
"0s","Pansol","Pansol",,,,,
"0t","Masili","Masili",,,,,
"0u","Los Baños","Los Banos",,,,,
"0v","College","College",,,,,
"0w","IRRI","IRRI",,,,,
"0x","San Pablo","San Pablo",,,,,
"0y","Candelaria","Candelaria",,,,,
"0z","Lucena","Lucena",,,,,
"10","Agdangan","Agdangan",,,,,
"11","Gumaca","Gumaca",,,,,
"12","Hondagua","Hondagua",,,,,
"13","Calauag","Calauag",,,,,
"14","Katimo","Katimo",,,,,
"15","Tagkawayan","Tagkawayan",,,,,
"16","Del Gallego","Del Gallego",,,,,
"17","Ragay","Ragay",,,,,
"18","Lupi","Lupi",,,,,
"19","Sipocot","Sipocot",,,,,
"1a","Libmanan","Libmanan",,,,,
"1b","Pamplona","Pamplona",,,,,
"1c","Naga","Naga",,,,,
"1d","Pili","Pili",,,,,
"1e","Baao","Baao",,,,,
"1f","Iriga","Iriga",,,,,
"1g","Polangui","Polangui",,,,,
"1h","Oas","Oas",,,,,
"1i","Ligao","Ligao",,,,,
"1j","Travesia","Travesia",,,,,
"1k","Daraga","Daraga",,,,,
"1l","Legazpi","Legazpi",,,,,
