"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","广州","Guangzhou","0","","","",""
"02","广州西","Guangzhou West","3","","","",""
"03","三眼桥","Sanyanqiao","12","","","",""
"04","奇槎","Qicha","0","","","",""
"05","佛山东","Foshan East","0","","","",""
"06","佛山","Foshan","22","","","",""
"07","街边","Jiebian","0","","","",""
"08","上柏","Shangbai","0","","","",""
"09","小塘","Xiaotang","0","","","",""
"0a","小塘西","Xiaotang West","0","","","",""
"0b","走马营","Zoumaying","0","","","",""
"0c","三水","Sanshui","49","","","",""
"0d","三水西","Sanshui West","0","","","",""
"0e","大沙","Dasha","0","","","",""
"0f","依坑","Yikeng","0","","","",""
"0g","永基","Yongji","0","","","",""
"0h","水坑","Shuikeng","0","","","",""
"0i","鼎湖","Dinghu","0","","","",""
"0j","肇庆","Zhaoqing","109","","","",""
"0k","高要","Gaoyao","0","","","",""
"0l","新桥镇","Xinqiaozhen","0","","","",""
"0m","腰古","Yaogu","0","","","",""
"0n","车岗","Chegang","0","","","",""
"0o","新兴县","Xinxingxian","161","","","",""
"0p","簕竹","Lezhu","0","","","",""
"0q","湾边","Wanbian","0","","","",""
"0r","天堂","Tiantang","195","","","",""
"0s","龙坪","Longping","0","","","",""
"0t","春湾","Chunwan","209","","","",""
"0u","潭寮","Tanliao","0","","","",""
"0v","陂面","Beimian","0","","","",""
"0w","黑石岗","Heishigang","0","","","",""
"0x","阳春","Yangchun","246","","","",""
"0y","石菉","Shilu","0","","","",""
"0z","潭水","Tanshui","0","","","",""
"10","三甲","Sanjia","0","","","",""
"11","八甲","Bajia","0","","","",""
"12","马文寨","Mawenzhai","0","","","",""
"13","热水洞","Reshuidong","0","","","",""
"14","那霍","Nahuo","0","","","",""
"15","沙琅","Shalang","326","","","",""
"16","霞洞","Xiadong","0","","","",""
"17","茂名东","Maoming East","349","","","",""
"18","茂名","Maoming","361","","","",""
"19","茂名西","Maoming West","371","","","",""
