"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","台阁牧","Taigemu","0","","","",""
"02","前朱堡","Qianzhubao","14","","","",""
"03","官地营","Guandiying","42","","","",""
"04","托克托东","Togtoh East","59","","","",""
"05","准格尔","Jungar","74","","","",""
"06","大路西","Dalu West","86","","","",""
"07","大院东","Dayuandong","102","","","",""
"08","布尔陶亥南","Bu'ertaohai South","123","","","",""
"09","点石沟","Dianshigou","156","","","",""
"0a","东胜东","Dongsheng East","187","","","",""
"0b","格德尔盖","Gede'ergai","209","","","",""
"0c","鄂尔多斯","Ordos","220","","","",""
