"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","鸦雀岭","Yaqueling",,,,,
"02","红土","Hongtu",,,,,
"03","新昌","Xinchang",,,,,
"04","宜昌东","Yichang East",,,,,
"05","宜昌","Yichang",,,,,
