"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","成都","Chengdu","0","","","zh592484",""
"02","八里","Bali","4","","","zh5164612",""
"03","龙潭寺","Longtansi","10","","","zh3067018",""
"04","石板滩","Shibantan","19","","","zh3067019",""
"05","洪安乡","Hong'anxiang","26","","","zh3067020",""
"06","陈家湾","Chenjiawan","36","","","zh3067021",""
"07","红花塘","Honghuatang","44","","","zh3067022",""
"08","五凤溪","Wufengxi","52","","","zh3067023",""
"09","灵仙庙","Lingxianmiao","58","","","zh3067024",""
"0a","养马河","Yangmahe","67","","","zh3067025",""
"0b","石桥镇","Shiqiaozhen","78","","","zh3067026",""
"0c","简阳","Jianyang","83","","","zh3067027",""
"0d","庙子沟","Miaozigou","94","","","zh3067028",""
"0e","临江寺","Linjiangsi","105","","","zh3067029",""
"0f","墨池坝","Mochiba","111","","","zh3067031",""
"0g","资阳","Ziyang","122","","","zh3067032",""
"0h","侯家坪","Houjiaping","130","","","zh3067033",""
"0i","长沙埂","Changshageng","140","","","zh3067034",""
"0j","顺河场","Shunhechang","149","","","zh3067036",""
"0k","登瀛崖","Dengyingya","160","","","zh3067037",""
"0l","归德乡","Guidexiang","0","","","zh3067038",""
"0m","陶家沟","Taojiagou","0","","","zh3067039",""
"0n","资中","Zizhong","189","","","zh3067041",""
"0o","茅店子","Maodianzi","0","","","zh3067042",""
"0p","银山镇","Yinshanzhen","0","","","zh3067043",""
"0q","史家乡","Shijiaxiang","0","","","zh3067044",""
"0r","内江","Neijiang","219","","","zh1048259",""
"0s","内江东","Neijiang East","0","","","zh3067045",""
"0t","椑木镇","Beimuzhen","231","","","zh3067046",""
"0u","双凤驿","Shuangfengyi","240","","","zh3067047",""
"0v","迎祥街","Yingxiangjie","249","","","zh3067048",""
"0w","隆昌","Longchang","257","","","zh3067049",""
"0x","石燕桥","Shiyanqiao","0","","","zh3067050",""
"0y","李市镇","Lishizhen","272","","","zh3067051",""
"0z","安富镇","Anfuzhen","279","","","zh3067052",""
"10","广顺场","Guangshunchang","286","","","zh3067053",""
"11","荣昌","Rongchang","292","","","zh3067054",""
"12","峰高铺","Fenggaopu","303","","","zh3067055",""
"13","大足","Dazu","311","","","zh3067056",""
"14","长河碥","Changhebian","319","","","zh3067057",""
"15","双石桥","Shuangshiqiao","329","","","zh3067058",""
"16","永川","Yongchuan","339","","","zh3067059",""
"17","栏杆滩","Langantan","346","","","zh3067060",""
"18","临江场","Linjiangchang","354","","","zh1739189",""
"19","柏林","Bailin","362","","","zh6746395",""
"1a","茨坝","Ciba","370","","","zh3067062",""
"1b","朱杨溪","Zhuyangxi","380","","","zh3067063",""
"1c","平等","Pingdeng","391","","","zh3067064",""
"1d","白沙","Baisha","402","","","zh3067065",""
"1e","金刚沱","Jingangtuo","411","","","zh3067066",""
"1f","油溪","Youxi","420","","","zh3067067",""
"1g","古家沱","Gujiatuo","429","","","zh3067068",""
"1h","江津","Jiangjin","439","","","zh6017262",""
"1i","黄磏","Huanglian","450","","","zh3067070",""
"1j","铜罐驿","Tongguanyi","460","","","zh1739190",""
"1k","石场","Shichang","468","","","zh3577229",""
"1l","小南海","Xiaonanhai","471","","","zh2851736",""
"1m","伏牛溪","Funiuxi","0","","","zh2851735",""
"1n","茄子溪","Qiezixi","483","","","zh1739187",""
"1o","大渡口","Dadukou","0","","","zh1372859",""
"1p","重庆南","Chongqing South","497","","","zh1215745",""
"1q","重庆","Chongqing","504","","","zh593062",""
