"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","西田原本","Nishi-Tawaramoto","0.0",,,,
"02","黒田","Kuroda","2.0",,,,
"03","但馬","Tajima","3.0",,,,
"04","箸尾","Hashio","4.5",,,,
"05","池部","Ikebe","6.1",,,,
"06","佐味田川","Samitagawa","7.1",,,,
"07","大輪田","Owada","8.2",,,,
"08","新王寺","Shin-Ōji","10.1",,,,
