"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","大曽根","Ōzone","0",,,,
"02","平安通","Heian-dōri","0.7",,,,
"03","志賀本通","Shiga-hondōri","1.5",,,,
"04","黒川","Kurokawa","2.5",,,,
"05","名城公園","Meijō Kōen","3.5",,,,
"06","市役所","Shiyakusho (City Hall)","4.6",,,,
"07","久屋大通","Hisaya-ōdōri","5.5",,,,
"08","栄","Sakae","5.9",,,,
"09","矢場町","Yabachō","6.6",,,,
"0a","上前津","Kamimaezu","7.3",,,,
"0b","東別院","Higashi Betsuin","8.2",,,,
"0c","金山","Kanayama","8.9",,,,
"0d","日比野","Hibino","10.4",,,,
"0e","六番町","Rokuban-chō","11.5",,,,
"0f","東海通","Tōkai-dōri","12.7",,,,
"0g","港区役所","Minato Kuyakusho","13.5",,,,
"0h","築地口","Tsukiji-guchi","14.3",,,,
"0i","名古屋港","Nagoyakō (Nagoya Port)","14.9",,,,
