"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","서울","Seoul",,,,,
"02","공덕","Gongdeok",,,,,
"03","홍대입구","Hongik Univ.",,,,,
"04","디지털미디어시티","Digital Media City",,,,,
"05","마곡나루","Magongnaru",,,,,
"06","김포공항","Gimpo Intl Airport",,,,,
"07","계양","Gyeyang",,,,,
"08","검암","Geomam",,,,,
"09","청라국제도시","Cheongna Int'l City",,,,,
"0a","영종","Yeongjong",,,,,
"0b","운서","Unseo",,,,,
"0c","공항화물청사","Incheon Int'l Airport Cargo Terminal",,,,,
"0d","인천공항1터미널","Incheon Int'l Airport Terminal 1",,,,,
"0e","인천공항2터미널","Incheon Int'l Airport Terminal 2",,,,,
