"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","野町","Nomachi","0",,,,
"02","西泉","Nishiizumi","1",,,,
"03","新西金沢","Shin-Nishi-Kanazawa","2.1",,,,
"04","押野","Oshino","3.4",,,,
"05","野々市","Nonoichi","4",,,,
"06","野々市工大前","Nonoichi-Kōdaimae","4.5",,,,
"07","馬替","Magae","5.5",,,,
"08","額住宅前","Nuka-Jūtakumae","6.1",,,,
"09","乙丸","Otomaru","6.8",,,,
"0a","四十万","Shijima","8.2",,,,
"0b","陽羽里","Hibari","8.8",,,,
"0c","曽谷","Sodani","9.3",,,,
"0d","道法寺","Dōhōji","9.9",,,,
"0e","井口","Inokuchi","10.7",,,,
"0f","小柳","Oyanagi","11.4",,,,
"0g","日御子","Hinomiko","12.1",,,,
"0h","鶴来","Tsurugi","13.8",,,,
