"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","橋本","Hashimoto","0",,,,
"02","次郎丸","Jirōmaru","1",,,,
"03","賀茂","Kamo","1.7",,,,
"04","野芥","Noke","2.6",,,,
"05","梅林","Umebayashi","3.4",,,,
"06","福大前","Fukudaimae","4.3",,,,
"07","七隈","Nanakuma","4.9",,,,
"08","金山","Kanayama","5.7",,,,
"09","茶山","Chayama","6.5",,,,
"0a","別府","Befu","7.5",,,,
"0b","六本松","Ropponmatsu","8.3",,,,
"0c","桜坂","Sakurazaka","9.2",,,,
"0d","薬院大通","Yakuin-ōdōri","10.2",,,,
"0e","薬院","Yakuin","10.8",,,,
"0f","渡辺通","Watanabe-dōri","11.3",,,,
"0g","天神南","Tenjin-Minami","12",,,,
