"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","伊予西条","Iyo-Saijo","0","","","ja67074",""
"02","石鎚山","Ishizuchiyama","3.5","","","ja67075",""
"03","伊予氷見","Iyo-Himi","6","","","ja67076",""
"04","伊予小松","Iyo-Komatsu","7.3","","","ja67078",""
"05","玉之江","Tamanoe","10.2","","","ja67079",""
"06","壬生川","Nyugawa","12.5","","","ja67080",""
"07","伊予三芳","Iyo-Miyoshi","15.9","","","ja67083",""
"08","伊予桜井","Iyo-Sakurai","23.5","","","ja67084",""
"09","伊予富田","Iyo-Tomita","27.3","","","ja67085",""
"0a","今治","Imabari","30.6","","","ja66745",""
"0b","波止浜","Hashihama","35.3","","","ja66748",""
"0c","波方","Namikata","38","","","ja66749",""
"0d","大西","Onishi","42.1","","","ja66750",""
"0e","伊予亀岡","Iyo-Kameoka","47.6","","","ja66751",""
"0f","菊間","Kikuma","51.6","","","ja66752",""
"0g","浅海","Asanami","56.3","","","ja66753",""
"0h","大浦","Oura","59.5","","","ja66755",""
"0i","伊予北条","Iyo-Hojo","62.6","","","ja66756",""
"0j","柳原","Yanagihara","64.8","","","ja38393",""
"0k","粟井","Awai","66","","","ja66758",""
"0l","光洋台","Koyodai","68","","","ja66760",""
"0m","堀江","Horie","70.6","","","ja63264",""
"0n","伊予和気","Iyo-Wake","72.7","","","ja62984",""
"0o","三津浜","Mitsuhama","76.4","","","ja60072",""
"0p","松山","Matsuyama","80.1","","","ja21812",""
"0q","市坪","Ichitsubo","83.6","","","ja58978",""
"0r","北伊予","Kita-Iyo","86","","","ja59092",""
"0s","南伊予","Minami-Iyo","87.6","","","ja3871568",""
"0t","伊予横田","Iyo-Yokota","88.7","","","ja59093",""
"0u","鳥ノ木","Torinoki","90.5","","","ja59094",""
"0v","伊予市","Iyoshi","91.7","","","ja59095",""
"0w","向井原","Mukaibara","94.2","","","ja60091",""
"0x","高野川","Konokawa","99.6","","","ja79457",""
"0y","伊予上灘","Iyo-Kaminada","102.8","","","ja79458",""
"0z","下灘","Shimonada","108.1","","","ja79459",""
"10","串","Kushi","110.7","","","ja79460",""
"11","喜多灘","Kitanada","113.9","","","ja79461",""
"12","伊予長浜","Iyo-Nagahama","118.8","","","ja78710",""
"13","伊予出石","Iyo-Izushi","121.6","","","ja79462",""
"14","伊予白滝","Iyo-Shirataki","125","","","ja79463",""
"15","八多喜","Hataki","127.4","","","ja79464",""
"16","春賀","Haruka","129.1","","","ja79465",""
"17","五郎","Goro","131.4","","","ja79466",""
"18","伊予大洲","Iyo-Ozu","135.2","","","ja78718",""
"19","西大洲","Nishi-Ozu","137.3","","","ja79156",""
"1a","伊予平野","Iyo-Hirano","139.2","","","ja79157",""
"1b","千丈","Senjo","146.3","","","ja79158",""
"1c","八幡浜","Yawatahama","148.5","","","ja78793",""
"1d","双岩","Futaiwa","153.2","","","ja78828",""
"1e","伊予石城","Iyo-Iwaki","158.1","","","ja78837",""
"1f","上宇和","Kami-Uwa","161.1","","","ja79159",""
"1g","卯之町","Unomachi","163.1","","","ja78808",""
"1h","下宇和","Shimo-Uwa","165.7","","","ja78840",""
"1i","立間","Tachima","172.3","","","ja78842",""
"1j","伊予吉田","Iyo-Yoshida","175","","","ja78815",""
"1k","高光","Takamitsu","179.6","","","ja79160",""
"1l","北宇和島","Kita-Uwajima","181.8","","","ja77843",""
"1m","宇和島","Uwajima","183.3","","","ja77293",""
