"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","鶴見","Tsurumi","0","","","ja36869",""
"02","国道","Kokudo","0.9","","","ja36714",""
"03","鶴見小野","Tsurumi-Ono","1.5","","","ja88674",""
"04","弁天橋","Bentembashi","2.4","","","ja96418",""
"05","浅野","Asano","3","","","ja96430",""
"06","安善","Anzen","3.5","","","ja76536",""
"07","武蔵白石","Musashi-Shiraishi","4.1","","","ja96447",""
"08","浜川崎","Hama-Kawasaki","5.7","","","ja96458",""
"09","昭和","Showa","6.4","","","ja96461",""
"0a","扇町","Ogimachi","7","","","ja40878",""
