"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","道明寺","Domyoji","0",,,,
"02","柏原南口","Kashiwara-minamiguchi","1.6",,,,
"03","柏原","Kashiwara","2.2",,,,
