"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","甘旗卡","Ganqika",,,,,
"02","大青沟","Daqinggou",,,,,
"03","三家子","Sanjiazi",,,,,
"04","库伦","Hure",,,,,
