"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","大日","Dainichi","0",,,,
"02","守口","Moriguchi","1.8",,,,
"03","太子橋今市","Taishibashi-Imaichi","3",,,,
"04","千林大宮","Sembayashi-Omiya","4",,,,
"05","関目高殿","Sekime-Takadono","5.1",,,,
"06","野江内代","Noe-Uchindai","5.9",,,,
"07","都島","Miyakojima","7.2",,,,
"08","天神橋筋六丁目","Tenjimbashisuji Rokuchōme","8.5",,,,
"09","中崎町","Nakazakichō","9.3",,,,
"0a","東梅田","Higashi-Umeda","10.3",,,,
"0b","南森町","Minami-morimachi","11.5",,,,
"0c","天満橋","Temmabashi","13.1",,,,
"0d","谷町四丁目","Tanimachi Yonchōme","13.8",,,,
"0e","谷町六丁目","Tanimachi Rokuchome","14.6",,,,
"0f","谷町九丁目","Tanimachi Kyūchōme","15.5",,,,
"0g","四天王寺前夕陽ヶ丘","Shitennōji-mae Yūhigaoka","16.5",,,,
"0h","天王寺","Tennōji","17.6",,,,
"0i","阿倍野","Abeno","18.2",,,,
"0j","文の里","Fuminosato","19.3",,,,
"0k","田辺","Tanabe","20.3",,,,
"0l","駒川中野","Komagawa-Nakano","21.3",,,,
"0m","平野","Hirano","23",,,,
"0n","喜連瓜破","Kire-Uriwari","24.4",,,,
"0o","出戸","Deto","25.7",,,,
"0p","長原","Nagahara","26.9",,,,
"0q","八尾南","Yaominami","28.1",,,,
