"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","河唇","Hechun",,,,,
"02","龙田面","Longtianmian",,,,,
"03","新安圩","Xin'anxu",,,,,
"04","米山","Mishan",,,,,
"05","化州","Huazhou",,,,,
"06","山底岭","Shandiling",,,,,
"07","茂名西","Maoming West",,,,,
