"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","林场","Linchang",,,,,
"02","浦口北","Pukou North",,,,,
"03","殷庄","Yinzhuang",,,,,
"04","六合","Luhe",,,,,
"05","仪征","Yizheng",,,,,
"06","扬州","Yangzhou",,,,,
"07","扬州东","Yangzhou East",,,,,
"08","江都","Jiangdu",,,,,
"09","泰州西","Taizhou West",,,,,
"0a","泰州","Taizhou",,,,,
"0b","姜堰","Jiangyan",,,,,
"0c","南莫","Nanmo",,,,,
"0d","海安","Hai'an",,,,,
"0e","如皋","Rugao",,,,,
"0f","白蒲","Baipu",,,,,
"0g","南通","Nantong",,,,,
"0h","南通东","Nantong East",,,,,
"0i","海门","Haimen",,,,,
"0j","丰顺村","Fengshuncun",,,,,
"0k","启东","Qidong",,,,,
"0l","吕四","Lvsi",,,,,
