"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","基隆","Keelung",,,,,
"02","三坑","Sankeng",,,,,
"03","八堵","Badu",,,,,
"04","七堵","Qidu",,,,,
"05","百福","Baifu",,,,,
"06","五堵","Wudu",,,,,
"07","汐止","Xizhi",,,,,
"08","汐科","Xike",,,,,
"09","南港","Nangang",,,,,
"0a","松山","Songshan",,,,,
"0b","台北","Taipei",,,,,
"0c","萬華","Wanhua",,,,,
"0d","板橋","Banqiao",,,,,
"0e","浮洲","Fuzhou",,,,,
"0f","樹林","Shulin",,,,,
"0g","南樹林","South Shulin",,,,,
"0h","山佳","Shanjia",,,,,
"0i","鶯歌","Yingge",,,,,
"0j","桃園","Taoyuan",,,,,
"0k","內壢","Neili",,,,,
"0l","中壢","Zhongli",,,,,
"0m","埔心","Puxin",,,,,
"0n","楊梅","Yangmei",,,,,
"0o","富岡","Fugang",,,,,
"0p","新富","Xinfu",,,,,
"0q","北湖","Beihu",,,,,
"0r","湖口","Hukou",,,,,
"0s","新豐","Xinfeng",,,,,
"0t","竹北","Zhubei",,,,,
"0u","北新竹","North Hsinchu",,,,,
"0v","新竹","Hsinchu",,,,,
"0w","三姓橋","Sanxingqiao",,,,,
"0x","香山","Xiangshan",,,,,
"0y","崎頂","Qiding",,,,,
"0z","竹南","Zhunan",,,,,
