"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","寺田","Terada","0",,,,
"02","稚子塚","Chigozuka","1.4",,,,
"03","田添","Tazoe","2.1",,,,
"04","五百石","Gohyakkoku","3.7",,,,
"05","榎町","Enokimachi","4.6",,,,
"06","下段","Shitadan","5.7",,,,
"07","釜ヶ淵","Kamagafuchi","7.4",,,,
"08","沢中山","Sawanakayama","8.6",,,,
"09","岩峅寺","Iwakuraji","10.2",,,,
"0a","横江","Yokoe","13.5",,,,
"0b","千垣","Chigaki","17.3",,,,
"0c","有峰口","Arimineguchi","17.9",,,,
"0d","本宮","Hongū","19.4",,,,
"0e","立山","Tateyama","24.2",,,,
