"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","石门县北","Shimenxian North","0","","","",""
"02","石门县南","Shimenxian South","7","","","",""
"03","临澧","Linli","33","","","",""
"04","盘塘","Pantang","62","","","",""
"05","常德","Changde","81","","","",""
"06","常德东","Changde East","91","","","",""
"07","德山","Deshan","99","","","",""
"08","汉寿","Hanshou","129","","","",""
"09","桃花江","Taohuajiang","162","","","",""
"0a","益阳西","Yiyang West","172","","","",""
"0b","益阳","Yiyang","182","","","",""
"0c","益阳东","Yiyang East","188","","","",""
"0d","宁乡","Ningxiang","221","","","",""
"0e","望城西","Wangcheng West","245","","","",""
"0f","望城","Wangcheng","255","","","",""
"0g","捞刀河","Laodaohe","265","","","",""
