"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","沈阳","Shenyang",,,,,
"02","揽军屯","Lanjuntun",,,,,
"03","于洪","Yuhong",,,,,
"04","裕国","Yuguo",,,,,
"05","兰家屯","Lanjiatun",,,,,
"06","马三家","Masanjia",,,,,
"07","三台","Santai",,,,,
"08","兴隆店","Xinglongdian",,,,,
"09","高台山","Gaotaishan",,,,,
"0a","新民","Xinmin",,,,,
"0b","大红旗","Dahongqi",,,,,
"0c","绕阳河","Raoyanghe",,,,,
"0d","励家","Lijia",,,,,
"0e","唐家","Tangjia",,,,,
"0f","大虎山","Dahushan",,,,,
"0g","高山子","Gaoshanzi",,,,,
"0h","青堆子","Qingduizi",,,,,
"0i","沟帮子","Goubangzi",,,,,
"0j","羊圈子","Yangquanzi",,,,,
"0k","石山","Shishan",,,,,
"0l","红旗","Hongqi",,,,,
"0m","凌海","Linghai",,,,,
"0n","双羊店","Shuangyangdian",,,,,
"0o","锦州","Jinzhou",,,,,
"0p","桃园","Taoyuan",,,,,
"0q","女儿河","Nv'erhe",,,,,
"0r","高桥镇","Gaoqiaozhen",,,,,
"0s","塔山","Tashan",,,,,
"0t","葫芦岛","Huludao",,,,,
"0u","兴城","Xingcheng",,,,,
"0v","大甸","Dadian",,,,,
"0w","沙后所","Shahousuo",,,,,
"0x","东辛庄","Dongxinzhuang",,,,,
"0y","绥中","Suizhong",,,,,
"0z","前卫","Qianwei",,,,,
"10","高岭","Gaoling",,,,,
"11","万家屯","Wanjiatun",,,,,
"12","山海关","Shanhaiguan",,,,,
