"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","陶赖昭","Taolaizhao",,,,,
"02","五棵树","Wukeshu",,,,,
"03","刘家店","Liujiadian",,,,,
"04","榆树","Yushu",,,,,
"05","新立镇","Xinlizhen",,,,,
"06","谢家镇","Xiejiazhen",,,,,
"07","舒兰","Shulan",,,,,
