"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","黎塘","Litang","0","","","",""
"02","凤鸣","Fengming","0","","","",""
"03","黄练","Huanglian","0","","","",""
"04","覃塘","Tantang","0","","","",""
"05","根竹","Genzhu","0","","","",""
"06","贵港","Guigang","54","","","",""
"07","八塘","Batang","0","","","",""
"08","桥墟","Qiaoxu","0","","","",""
"09","石鼓塘","Shigutang","0","","","",""
"0a","兴业","Xingye","110","","","",""
"0b","仁东","Rendong","0","","","",""
"0c","玉林","Yulin","143","","","",""
"0d","米场","Michang","0","","","",""
"0e","陆川","Luchuan","179","","","",""
"0f","吹塘","Chuitang","0","","","",""
"0g","文地","Wendi","222","","","",""
"0h","飞凤坡","Feifengpo","0","","","",""
"0i","河唇","Hechun","257","","","",""
"0j","廉江","Lianjiang","266","","","",""
"0k","遂溪","Suixi","291","","","",""
"0l","塘口","Tangkou","300","","","",""
"0m","湛江","Zhanjiang","318","","","",""
