"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","North South Line","North South Line",,,,,
"02","East West Line","East West Line",,,,,
"03","East West Line (Changi Airport Line)","East West Line (Changi Airport Line)",,,,,
"04","Circle Line","Circle Line",,,,,
"05","Circle Line (Extension)","Circle Line (Extension)",,,,,
"06","Thomson-East Coast Line","Thomson-East Coast Line",,,,,
"07","Bukit Panjang LRT line","Bukit Panjang LRT line",,,,,
