"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","麻生","Asabu","0",,,,
"02","北34条","Kita-Sanjūyo-Jō","1",,,,
"03","北24条","Kita-Nijūyo-Jō","2.2",,,,
"04","北18条","Kita-Jūhachi-Jō","3.1",,,,
"05","北12条","Kita-Jūni-Jō","3.9",,,,
"06","さっぽろ","Sapporo","4.9",,,,
"07","大通","Ōdōri","5.5",,,,
"08","すすきの","Susukino","6.1",,,,
"09","中島公園","Nakajima-Kōen","6.8",,,,
"0a","幌平橋","Horohira-Bashi","7.8",,,,
"0b","中の島","Nakanoshima","8.3",,,,
"0c","平岸","Hiragishi","9",,,,
"0d","南平岸","Minami-Hiragishi","10.1",,,,
"0e","澄川","Sumikawa","11.3",,,,
"0f","自衛隊前","Jieitai-Mae","12.6",,,,
"0g","真駒内","Makomanai","14.3",,,,
