"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","西安","Xi'an","0","","","",""
"02","灞桥","Baqiao","10","","","",""
"03","田王","Tianwang","17","","","",""
"04","纺织城","Fangzhicheng","27","","","",""
"05","西安南","Xi'an South","43","","","",""
"06","青岔","Qingcha","72","","","",""
"07","营镇","Yingzhen","94","","","",""
"08","柞水","Zhashui","115","","","",""
"09","镇安","Zhen'an","141","","","",""
"0a","长哨","Changshao","148","","","",""
"0b","小河镇","Xiaohezhen","177","","","",""
"0c","大岭铺","Dalingpu","202","","","",""
"0d","旬阳北","Xunyang North","213","","","",""
"0e","吕河","Lvhe","226","","","",""
"0f","早阳","Zaoyang","238","","","",""
"0g","安康东","Ankang East","252","","","",""
"0h","安康","Ankang","259","","","",""
