"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","江坂","Esaka","0",,,,
"02","東三国","Higashi-Mikuni","2",,,,
"03","新大阪","Shin-Ōsaka","2.9",,,,
"04","西中島南方","Nishinakajima-Minamigata","3.6",,,,
"05","中津","Nakatsu","5.4",,,,
"06","梅田","Umeda","6.4",,,,
"07","淀屋橋","Yodoyabashi","7.7",,,,
"08","本町","Hommachi","8.6",,,,
"09","心斎橋","Shinsaibashi","9.6",,,,
"0a","難波・なんば","Namba","10.5",,,,
"0b","大国町","Daikokuchō","11.7",,,,
"0c","動物園前","Dōbutsuen-mae","12.9",,,,
"0d","天王寺","Tennōji","13.9",,,,
"0e","昭和町","Shōwachō","15.7",,,,
"0f","西田辺","Nishitanabe","17",,,,
"0g","長居","Nagai","18.3",,,,
"0h","あびこ","Abiko","19.5",,,,
"0i","北花田","Kitahanada","21.4",,,,
"0j","新金岡","Shinkanaoka","23",,,,
"0k","なかもず","Nakamozu","24.5",,,,
