"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","广州南","Guangzhou South",,,,,
"02","庆盛","Qingsheng",,,,,
"03","虎门","Humen",,,,,
"04","光明城","Guangmingcheng",,,,,
"05","深圳北","Shenzhen North",,,,,
"06","福田","Futian",,,,,
"07","深圳河","Shenzhen River",,,,,
"08","香港西九龙","Hong Kong West Kowloon",,,,,
