"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","豊橋","Toyohashi","0",,,,
"02","伊奈","Ina","5",,,,
"03","小田渕","Odabuchi","6.6",,,,
"04","国府","Kō","9.6",,,,
"05","御油","Goyu","10.7",,,,
"06","名電赤坂","Meiden-Akasaka","12.5",,,,
"07","名電長沢","Meiden-Nagasawa","15",,,,
"08","本宿","Motojuku","18.7",,,,
"09","名電山中","Meiden Yamanaka","20.4",,,,
"0a","藤川","Fujikawa","23.1",,,,
"0b","美合","Miai","25.6",,,,
"0c","男川","Otogawa","27.6",,,,
"0d","東岡崎","Higashi-Okazaki","29.8",,,,
"0e","岡崎公園前","Okazakikōen-mae","31.1",,,,
"0f","矢作橋","Yahagibashi","32.5",,,,
"0g","宇頭","Utō","34.8",,,,
"0h","新安城","Shin-Anjō","38.3",,,,
"0i","牛田","Ushida","40.9",,,,
"0j","知立","Chiryū","43.1",,,,
"0k","一ツ木","Hitotsugi","44.6",,,,
"0l","藤松","Fujimatsu","46.6",,,,
"0m","豊明","Toyoake","48.1",,,,
"0n","前後","Zengo","49.8",,,,
"0o","中京競馬場前","Chūkyō-keibajō-mae","51.4",,,,
"0p","有松","Arimatsu","52.7",,,,
"0q","左京山","Sakyōyama","53.8",,,,
"0r","鳴海","Narumi","55.1",,,,
"0s","本星崎","Moto-Hoshizaki","56.7",,,,
"0t","本笠寺","Moto-Kasadera","58.2",,,,
"0u","桜","Sakura","58.9",,,,
"0v","呼続","Yobitsugi","59.9",,,,
"0w","堀田","Horita","61.1",,,,
"0x","神宮前","Jingū-mae","62.2",,,,
"0y","金山","Kanayama","64.4",,,,
"0z","山王","Sannō","66",,,,
"10","名鉄名古屋","Meitetsu-Nagoya","68",,,,
"11","栄生","Sakō","69.9",,,,
"12","東枇杷島","Higashi-Biwajima","70.7",,,,
"13","西枇杷島","Nishi-Biwajima","71.6",,,,
"14","二ツ杁","Futatsuiri","72.2",,,,
"15","新川橋","Shinkawabashi","72.8",,,,
"16","須ヶ口","Sukaguchi","73.5",,,,
"17","丸ノ内","Marunouchi","74.3",,,,
"18","新清州","Shin-Kiyosu","75.2",,,,
"19","大里","Ōsato","77.5",,,,
"1a","奥田","Okuda","78.8",,,,
"1b","国府宮","Kōnomiya","80.9",,,,
"1c","島氏永","Shima-Ujinaga","82.9",,,,
"1d","妙興寺","Myōkōji","84.7",,,,
"1e","名鉄一宮","Meitetsu Ichinomiya","86.4",,,,
"1f","今伊勢","Imaise","88.3",,,,
"1g","石刀","Iwato","89.2",,,,
"1h","新木曽川","Shin-Kisogawa","91.2",,,,
"1i","黒田","Kuroda","92.1",,,,
"1j","木曽川堤","Kisogawa-zutsumi","93.9",,,,
"1k","笠松","Kasamatsu","95.1",,,,
"1l","岐南","Ginan","96.9",,,,
"1m","茶所","Chajo","98.3",,,,
"1n","加納","Kanō","98.7",,,,
"1o","名鉄岐阜","Meitetsu Gifu","99.8",,,,
