"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","花蓮","Hualien","0.0","","","zh169910",""
"02","吉安","Ji'an","3.4","","","zh176071",""
"03","志學","Zhixue","12.4","","","zh176077",""
"04","平和","Pinghe","15.3","","","zh176070",""
"05","壽豐","Shoufeng","17.2","","","zh176074",""
"06","豐田","Fengtian","19.9","","","zh176075",""
"07","林榮新光","Linrong Shin","26.1","","","zh1690174",""
"08","南平","Nanping","28.3","","","zh176080",""
"09","鳳林","Fenglin","32.5","","","zh176079",""
"0a","萬榮","Wanrong","37.3","","","zh176081",""
"0b","光復","Guangfu","42.9","","","zh176083",""
"0c","大富","Dafu","50.6","","","zh176084",""
"0d","富源","Fuyuan","53.6","","","zh176082",""
"0e","瑞穗","Ruisui","62.9","","","zh176085",""
"0f","三民","Sanmin","72.1","","","zh176086",""
"0g","玉里","Yuli","83.1","","","zh176087",""
"0h","東里","Dongli","89.8","","","zh176089",""
"0i","東竹","Dongzhu","95.7","","","zh176090",""
"0j","富里","Fuli","101.9","","","zh176091",""
"0k","池上","Chishang","108.8","","","zh176092",""
"0l","海端","Haiduan","114.4","","","zh176096",""
"0m","關山","Guanshan","120.9","","","zh176094",""
"0n","瑞和","Ruihe","128.3","","","zh176100",""
"0o","瑞源","Ruiyuan","131.1","","","zh176101",""
"0p","鹿野","Luye","136.6","","","zh176098",""
"0q","山里","Shanli","142.8","","","zh176099",""
"0r","臺東","Taitung","150.9","","","zh160883",""
