"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","三ノ輪橋","Minowabashi","0",,,,
"02","荒川一中前","Arakawa-itchumae","0.3",,,,
"03","荒川区役所前","Arakawa-kuyakushomae","0.6",,,,
"04","荒川二丁目","Arakawa-nichome","1",,,,
"05","荒川七丁目","Arakawa-nanachome","1.4",,,,
"06","町屋駅前","Machiya-ekimae","1.8",,,,
"07","町屋二丁目","Machiya-nichome","2.2",,,,
"08","東尾久三丁目","Higashi-ogu-sanchome","2.5",,,,
"09","熊野前","Kumanomae","3.1",,,,
"0a","宮ノ前","Miyanomae","3.5",,,,
"0b","小台","Odai","3.8",,,,
"0c","荒川遊園地前","Arakawa-yuenchimae","4.1",,,,
"0d","荒川車庫前","Arakawa-shakomae","4.6",,,,
"0e","梶原","Kajiwara","5",,,,
"0f","栄町","Sakaecho","5.5",,,,
"0g","王子駅前","Oji-ekimae","6",,,,
"0h","飛鳥山","Asukayama","6.5",,,,
"0i","滝野川一丁目","Takinogawa-itchome","6.9",,,,
"0j","西ヶ原四丁目","Nishigahara-yonchome","7.3",,,,
"0k","新庚申塚","Shin-koshinzuka","7.7",,,,
"0l","庚申塚","Koshinzuka","7.9",,,,
"0m","巣鴨新田","Sugamoshinden","8.4",,,,
"0n","大塚駅前","Otsuka-ekimae","8.9",,,,
"0o","向原","Mukohara","9.4",,,,
"0p","東池袋四丁目","Higashi-ikebukuro-yonchome","10",,,,
"0q","都電雑司ヶ谷","Toden-zoshigaya","10.2",,,,
"0r","鬼子母神前","Kishibojimmae","10.7",,,,
"0s","学習院下","Gakushuinshita","11.2",,,,
"0t","面影橋","Omokagebashi","11.7",,,,
"0u","早稲田","Waseda","12.2",,,,
