"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","新沂","Xinyi",,,,,
"02","新沂南","Xinyi South",,,,,
"03","高流","Gaoliu",,,,,
"04","庙头镇","Miaotouzhen",,,,,
"05","沭阳","Shuyang",,,,,
"06","庄圩","Zhuangxu",,,,,
"07","徐溜","Xuliu",,,,,
"08","袁北","Yuanbei",,,,,
"09","淮安","Huai'an",,,,,
"0a","淮安南","Huai'an South",,,,,
"0b","淮城","Huaicheng",,,,,
"0c","仇桥","Qiuqiao",,,,,
"0d","阜宁","Funing",,,,,
"0e","建湖","Jianhu",,,,,
"0f","庆丰镇","Qingfengzhen",,,,,
"0g","盐城北","Yancheng North",,,,,
"0h","盐城","Yancheng",,,,,
"0i","大丰西","Dafeng West",,,,,
"0j","兴化","Xinghua",,,,,
"0k","东台","Dongtai",,,,,
"0l","富安","Fu'an",,,,,
"0m","海安","Hai'an",,,,,
