"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","新豊橋","Shin-Toyohashi","0",,,,
"02","柳生橋","Yagyu-bashi","1",,,,
"03","小池","Koike","1.7",,,,
"04","愛知大学前","Aichidaigakumae","2.5",,,,
"05","南栄","Minami-Sakae","3.2",,,,
"06","高師","Takashi","4.3",,,,
"07","芦原","Ashihara","5.3",,,,
"08","植田","Ueta","6.3",,,,
"09","向ヶ丘","Mukougaoka","7.1",,,,
"0a","大清水","Ōshimizu","8.5",,,,
"0b","老津","Oitsu","10.7",,,,
"0c","杉山","Sugiyama","12.7",,,,
"0d","やぐま台","Yagumadai","14",,,,
"0e","豊島","Toshima","15.6",,,,
"0f","神戸","Kambe","17.1",,,,
"0g","三河田原","Mikawa Tahara","18",,,,
