"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","旭川","Asahikawa","0","","","ja56684",""
"02","旭川四条","Asahikawa-Yojo","1.8","","","ja60430",""
"03","新旭川","Shin-Asahikawa","3.7","","","ja94131",""
"04","永山","Nagayama","9.3","","","ja60320",""
"05","北永山","Kita-Nagayama","11.4","","","ja91620",""
"06","南比布","Minami-Pippu","14.7","","","ja91609",""
"07","比布","Pippu","17.1","","","ja58634",""
"08","北比布","Kita-Pippu","20.2","","","ja91601",""
"09","蘭留","Ranru","22.8","","","ja91593",""
"0a","塩狩","Shiokari","28.4","","","ja91582",""
"0b","和寒","Wassamu","36.3","","","ja91484",""
"0c","東六線","Higashi-Rokusen","41.4","","","ja94115",""
"0d","剣淵","Kembuchi","45.2","","","ja94124",""
"0e","北剣淵","Kita-Kembuchi","50.2","","","ja92216",""
"0f","士別","Shibetsu","53.9","","","ja91369",""
"0g","下士別","Shimo-Shibetsu","58.3","","","ja92174",""
"0h","多寄","Tayoro","61.7","","","ja91345",""
"0i","瑞穂","Mizuho","64.5","","","ja91339",""
"0j","風連","Furen","68.1","","","ja81688",""
"0k","東風連","Higashi-Furen","72.6","","","ja81683",""
"0l","名寄","Nayoro","76.2","","","ja81682",""
"0m","日進","Nisshin","80.2","","","ja67746",""
"0n","北星","Hokusei","89.3","","","ja127534",""
"0o","智恵文","Chiebun","91.2","","","ja127531",""
"0p","智北","Chihoku","93.3","","","ja127553",""
"0q","南美深","Minami-Bifuka","95.6","","","ja127558",""
"0r","美深","Bifuka","98.3","","","ja98912",""
"0s","初野","Hatsuno","101.9","","","ja127601",""
"0t","紋穂内","Momponai","105","","","ja127602",""
"0u","恩根内","Onnenai","112.1","","","ja127603",""
"0v","豊清水","Toyoshimizu","117.9","","","ja90241",""
"0w","天塩川温泉","Teshiogawa-Onsen","121.5","","","ja90384",""
"0x","咲来","Sakkuru","124.7","","","ja127607",""
"0y","音威子府","Otoineppu","129.3","","","ja127311",""
"0z","筬島","Osashima","135.6","","","ja219763",""
"10","佐久","Saku","153.6","","","ja219758",""
"11","天塩中川","Teshio-Nakagawa","161.9","","","ja139677",""
"12","歌内","Utanai","170.3","","","ja219749",""
"13","問寒別","Toikanbetsu","175.8","","","ja106917",""
"14","糠南","Nukanan","178","","","ja219739",""
"15","雄信内","Onoppunai","183.7","","","ja219737",""
"16","安牛","Yasuushi","189.7","","","ja219731",""
"17","南幌延","Minami-Horonobe","191.6","","","ja219728",""
"18","上幌延","Kami-Horonobe","194.6","","","ja219727",""
"19","幌延","Horonobe","199.4","","","ja139687",""
"1a","下沼","Shimonuma","207.2","","","ja219705",""
"1b","豊富","Toyotomi","215.9","","","ja106461",""
"1c","徳満","Tokumitsu","220.9","","","ja106695",""
"1d","兜沼","Kabutonuma","230.9","","","ja210223",""
"1e","勇知","Yuchi","236.7","","","ja210806",""
"1f","抜海","Bakkai","245","","","ja90099",""
"1g","南稚内","Minami-Wakkanai","256.7","","","ja138984",""
"1h","稚内","Wakkanai","259.4","","","ja86820",""
