"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","一ノ関","Ichinoseki","0","","","ja38277",""
"02","真滝","Mataki","5.7","","","ja198700",""
"03","陸中門崎","Rikuchu-Kanzaki","13.7","","","ja198694",""
"04","岩ノ下","Iwanoshita","17.5","","","ja198691",""
"05","陸中松川","Rikuchu-Matsukawa","21.3","","","ja198688",""
"06","猊鼻渓","Geibikei","23.3","","","ja198684",""
"07","柴宿","Shibajyuku","26.1","","","ja198682",""
"08","摺沢","Surisawa","30.6","","","ja198681",""
"09","千厩","Senmaya","39.8","","","ja199447",""
"0a","小梨","Konashi","43.4","","","ja198672",""
"0b","矢越","Yagoshi","47.6","","","ja198670",""
"0c","折壁","Orikabe","49.7","","","ja198669",""
"0d","新月","Niitsuki","55.3","","","ja198665",""
"0e","気仙沼","Kesennuma","62","","","ja77269",""
