"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","赣州国际港","Ganzhouguojigang","0","","","",""
"02","楼子下线路所","Louzixia Signal Base","7","","","",""
"03","旗口","Qikou","12","","","",""
"04","新城","Xincheng","22","","","",""
"05","池江","Chijiang","37","","","",""
"06","大余","Dayu","48","","","",""
"07","梅关","Meiguan","60","","","",""
"08","珠玑巷","Zhujixiang","74","","","",""
"09","南雄","Nanxiong","86","","","",""
"0a","古市","Gushi","0","","","",""
"0b","马市","Mashi","0","","","",""
"0c","始兴","Shixing","118","","","",""
"0d","总甫","Zongfu","0","","","",""
"0e","丹霞山","Danxiashan","148","","","",""
"0f","长坝","Changba","0","","","",""
"0g","腊石坝","Lashiba","0","","","",""
"0h","韶关东","Shaoguan East","179","","","",""
