"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","嘉義","Chiayi","0.0","","","zh154987",""
"02","北門","Beimen","1.6","","","zh459684",""
"03","鹿麻產","Lumachan","10.8","","","zh657804",""
"04","竹崎","Zhuqi","14.2","","","zh508449",""
"05","木履寮","Mujiliao","18.9","","","zh508628",""
"06","樟腦寮","Zhangnaoliao","23.3","","","zh508634",""
"07","獨立山","Dulishan","27.4","","","zh508629",""
"08","梨園寮","Liyuanliao","31.4","","","zh508633",""
"09","交力坪","Jiaoliping","34.9","","","zh508631",""
"0a","水社寮","Shuisheliao","40.5","","","zh508630",""
"0b","奮起湖","Fenqihu","45.8","","","zh508450",""
"0c","多林","Duolin","50.9","","","zh508623",""
"0d","十字路","Shizilu","55.3","","","zh508624",""
"0e","屏遮那","Pingzhena","60.5","","","zh508625",""
"0f","第一分道","1st Switch","63.0","","","zh623620",""
"0g","二萬坪","Erwanping","66.8","","","zh508451",""
"0h","神木","Shenmu","69.6","","","zh508456",""
"0i","阿里山","Alishan","71.4","","","zh508455",""
"0j","沼平","Zhaoping","72.7","","","zh508627",""
