"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","สุวรรณภูมิ","Suvarnabhumi",,,,,
"02","ลาดกระบัง","Lat Krabang",,,,,
"03","บ้านทับช้าง","Ban Thap Chang",,,,,
"04","หัวหมาก","Hua Mak",,,,,
"05","รามคำแหง","Ramkhamhaeng",,,,,
"06","มักกะสัน","Makkasan",,,,,
"07","ราชปรารภ","Ratchaprarop",,,,,
"08","พญาไท","Phayathai",,,,,
