"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","松本","Matsumoto","0",,,,
"02","西松本","Nishi-Matsumoto","0.4",,,,
"03","渚","Nagisa","1.1",,,,
"04","信濃荒井","Shinano-Arai","1.9",,,,
"05","大庭","Ōniwa","2.6",,,,
"06","下新","Shimonii","4.4",,,,
"07","北新・松本大学前","Kitanii-Matsumotodaigakumae","5.4",,,,
"08","新村","Niimura","6.2",,,,
"09","三溝","Samizo","7.6",,,,
"0a","森口","Moriguchi","8.6",,,,
"0b","下島","Shimojima","9.5",,,,
"0c","波田","Hata","11.1",,,,
"0d","渕東","Endō","12.7",,,,
"0e","新島々","Shinshimashima","14.4",,,,
