"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","上田","Ueda","0",,,,
"02","城下","Shiroshita","0.8",,,,
"03","三好町","Miyoshichō","1.5",,,,
"04","赤坂上","Akasakaue","2.2",,,,
"05","上田原","Uedahara","2.9",,,,
"06","寺下","Terashita","3.8",,,,
"07","神畑","Kabatake","4.5",,,,
"08","大学前","Daigakumae","5.2",,,,
"09","下之郷","Shimonogō","6.1",,,,
"0a","中塩田","Nakashioda","7.4",,,,
"0b","塩田町","Shiodamachi","8",,,,
"0c","中野","Nakano","8.5",,,,
"0d","舞田","Maita","9.4",,,,
"0e","八木沢","Yagisawa","10.1",,,,
"0f","別所温泉","Bessho-Onsen","11.6",,,,
