"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","四平","Siping","0","","","",""
"02","平东","Pingdong","0","","","",""
"03","哈福","Hafu","18","","","",""
"04","石岭","Shiling","34","","","",""
"05","平岗","Pinggang","58","","","",""
"06","白泉","Baiquan","70","","","",""
"07","辽源","Liaoyuan","82","","","",""
"08","辽源东","Liaoyuan East","0","","","",""
"09","渭津","Weijin","100","","","",""
"0a","大兴镇","Daxingzhen","111","","","",""
"0b","东丰","Dongfeng","129","","","",""
"0c","梅河口","Meihekou","155","","","",""
