"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","시청","City Hall","0","","","ko47035",""
"02","을지로입구","Euljiro 1(il)-ga","0.7","","","ko15096",""
"03","을지로3가","Euljiro 3(sam)-ga","1.5","","","ko15095",""
"04","을지로4가","Euljiro 4(sa)-ga","2.1","","","ko15082",""
"05","동대문역사문화공원","Dongdaemun History & Culture Park","3.1","","","ko15068",""
"06","신당","Sindang","4","","","ko15831",""
"07","상왕십리","Sangwangsimni","4.9","","","ko19695",""
"08","왕십리","Wangsimni","5.7","","","ko19641",""
"09","한양대","Hanyang Univ.","6.7","","","ko19032",""
"0a","뚝섬","Ttukseom","7.8","","","ko19661",""
"0b","성수","Seongsu","8.6","","","ko20563",""
"0c","건대입구","Konkuk Univ.","9.8","","","ko15164",""
"0d","구의","Guui","11.4","","","ko20912",""
"0e","강변","Gangbyeon","12.3","","","ko15155",""
"0f","잠실나루","Jamsillaru","14.1","","","ko20913",""
"0g","잠실","Jamsil","15.1","","","ko15064",""
"0h","잠실새내","Jamsilsaenae","16.3","","","ko20914",""
"0i","종합운동장","Sports Complex","17.5","","","ko82568",""
"0j","삼성","Samseong","18.5","","","ko20787",""
"0k","선릉","Seolleung","19.8","","","ko19616",""
"0l","역삼","Yeoksam","21","","","ko20911",""
"0m","강남","Gangnam","21.8","","","ko15826",""
"0n","교대","Seoul Nat'l Univ. of Education","23","","","ko82554",""
"0o","서초","Seocho","23.7","","","ko15189",""
"0p","방배","Bangbae","25.4","","","ko15188",""
"0q","사당","Sadang","27","","","ko15151",""
"0r","낙성대","Nakseongdae","28.7","","","ko15184",""
"0s","서울대입구","Seoul Nat'l Univ.","29.7","","","ko15115",""
"0t","봉천","Bongcheon","30.7","","","ko15169",""
"0u","신림","Sillim","31.8","","","ko15110",""
"0v","신대방","Sindaebang","33.6","","","ko15112",""
"0w","구로디지털단지","Guro Digital Complex","34.7","","","ko15167",""
"0x","대림","Daerim","35.8","","","ko15097",""
"0y","신도림","Sindorim","37.6","","","ko15186",""
"0z","문래","Mullae","38.8","","","ko15187",""
"10","영등포구청","Yeongdeungpo-gu Office","39.7","","","ko15152",""
"11","당산","Dangsan","40.8","","","ko15109",""
"12","합정","Hapjeong","42.8","","","ko15108",""
"13","홍대입구","Hongik Univ.","43.9","","","ko15902",""
"14","신촌","Sinchon","45.2","","","ko82566",""
"15","이대","Ewha Womans Univ.","46","","","ko19663",""
"16","아현","Ahyeon","46.9","","","ko15154",""
"17","충정로","Chungjeongno","47.7","","","ko15153",""
"18","시청","City Hall","48.8","","","ko47035",""
