"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","新桥","Xinqiao",,,,,
"02","车墩","Chedun",,,,,
"03","叶榭","Yexie",,,,,
"04","亭林","Tinglin",,,,,
"05","金山园区","Jinshan Yuanqu",,,,,
"06","金山卫","Jinshanwei",,,,,
"07","金山卫西","Jinshanwei West",,,,,
