"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","直江津","Naoetsu","0","","","ja65737",""
"02","黒井","Kuroi","2.7","","","ja59667",""
"03","犀潟","Saigata","7.1","","","ja70851",""
"04","土底浜","Dosokohama","9.4","","","ja70894",""
"05","潟町","Katamachi","11.2","","","ja70897",""
"06","上下浜","Jogehama","14","","","ja71395",""
"07","柿崎","Kakizaki","17.6","","","ja71398",""
"08","米山","Yoneyama","23.5","","","ja72557",""
"09","笠島","Kasashima","27.4","","","ja72560",""
"0a","青海川","Omigawa","29.6","","","ja72564",""
"0b","鯨波","Kujiranami","32.6","","","ja72567",""
"0c","柏崎","Kashiwazaki","36.3","","","ja72576",""
"0d","茨目","Ibarame","39.3","","","ja92490",""
"0e","安田","Yasuda","42.2","","","ja66392",""
"0f","北条","Kitajo","44.8","","","ja103905",""
"0g","越後広田","Echigo-Hirota","48.1","","","ja103906",""
"0h","長鳥","Nagatori","50.8","","","ja103908",""
"0i","塚山","Tsukayama","55.8","","","ja103909",""
"0j","越後岩塚","Echigo-Iwatsuka","60.5","","","ja103911",""
"0k","来迎寺","Raikoji","63.3","","","ja102737",""
"0l","前川","Maekawa","67.4","","","ja820308",""
"0m","宮内","Miyauchi","70","","","ja40516",""
"0n","長岡","Nagaoka","73","","","ja40474",""
"0o","北長岡","Kita-Nagaoka","75.5","","","ja102731",""
"0p","押切","Oshikiri","79.9","","","ja102729",""
"0q","見附","Mitsuke","84.4","","","ja102727",""
"0r","帯織","Obiori","88.5","","","ja101204",""
"0s","東光寺","Tokoji","91.1","","","ja101202",""
"0t","三条","Sanjo","94.6","","","ja25552",""
"0u","東三条","Higashi-Sanjo","96.2","","","ja97328",""
"0v","保内","Honai","100","","","ja99258",""
"0w","加茂","Kamo","103.8","","","ja28662",""
"0x","羽生田","Hanyuda","107.9","","","ja99248",""
"0y","田上","Tagami","111.1","","","ja99227",""
"0z","矢代田","Yashiroda","114.8","","","ja99225",""
"10","古津","Furutsu","117.9","","","ja99214",""
"11","新津","Niitsu","121.1","","","ja11634",""
"12","さつき野","Satsukino","122.6","","","ja98650",""
"13","荻川","Ogikawa","124.9","","","ja98648",""
"14","亀田","Kameda","129.8","","","ja98561",""
"15","越後石山","Echigo-Ishiyama","132.2","","","ja96268",""
"16","新潟","Niigata","136.3","","","ja40470",""
