"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","久留米","Kurume",,,,,
"02","久留米高校前","Kurume-Kokomae",,,,,
"03","南久留米","Minami-Kurume",,,,,
"04","久留米大学前","Kurume Daigaku-mae",,,,,
"05","御井","Mii",,,,,
"06","善導寺","Zendoji",,,,,
"07","筑後草野","Chikugo Kusano",,,,,
"08","田主丸","Tanushimaru",,,,,
"09","筑後吉井","Chikugo Yoshii",,,,,
"0a","うきは","Ukiha",,,,,
"0b","筑後大石","Chikugo Oishi",,,,,
"0c","夜明","Yoake",,,,,
"0d","光岡","Teruoka",,,,,
"0e","日田","Hita",,,,,
"0f","豊後三芳","Bungo Miyoshi",,,,,
"0g","豊後中川","Bungo Nakagawa",,,,,
"0h","天ケ瀬","Amagase",,,,,
"0i","杉河内","Sugikawachi",,,,,
"0j","北山田","Kita Yamada",,,,,
"0k","豊後森","Bungo Mori",,,,,
"0l","恵良","Era",,,,,
"0m","引治","Hikiji",,,,,
"0n","豊後中村","Bungo Nakamura",,,,,
"0o","野矢","Noya",,,,,
"0p","由布院","Yufuin",,,,,
"0q","南由布","Minami Yufu",,,,,
"0r","湯平","Yunohira",,,,,
"0s","庄内","Shonai",,,,,
"0t","天神山","Tenjinyama",,,,,
"0u","小野屋","Onoya",,,,,
"0v","鬼瀬","Onigase",,,,,
"0w","向之原","Mukainoharu",,,,,
"0x","豊後国分","Bungo Kokubu",,,,,
"0y","賀来","Kaku",,,,,
"0z","南大分","Minami Oita",,,,,
"10","古国府","Furugo",,,,,
"11","大分","Oita",,,,,
