"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","武之橋","Takenohashi","0",,,,
"02","二中通","Nichūdōri","0.3",,,,
"03","荒田八幡","Aratahachiman","0.7",,,,
"04","騎射場","Kishaba","1.2",,,,
"05","鴨池","Kamoike","1.7",,,,
"06","郡元","Kōrimoto","2",,,,
"07","涙橋","Namidabashi","2.4",,,,
"08","南鹿児島駅前","Minami-Kagoshima-ekimae","2.9",,,,
"09","二軒茶屋","Nikenjaya","3.6",,,,
"0a","宇宿一丁目","Usuki 1-chōme","4",,,,
"0b","脇田","Wakita","4.3",,,,
"0c","笹貫","Sasanuki","4.9",,,,
"0d","上塩屋","Kamishioya","5.7",,,,
"0e","谷山","Taniyama","6.4",,,,
