"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","강동","Gangdong",,,,,
"02","둔촌동","Dunchon-dong",,,,,
"03","올림픽공원","Olympic Park",,,,,
"04","방이","Bangi",,,,,
"05","오금","Ogeum",,,,,
"06","개롱","Gaerong",,,,,
"07","거여","Geoyeo",,,,,
"08","마천","Macheon",,,,,
