"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","부산 도시철도 1호선","Busan Metro Line 1",,,,,
"02","부산 도시철도 2호선","Busan Metro Line 2",,,,,
"03","부산 도시철도 3호선","Busan Metro Line 3",,,,,
"04","부산 도시철도 4호선","Busan Metro Line 4",,,,,
