"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","我孫子","Abiko","0","","","ja163997",""
"02","東我孫子","Higashi-Abiko","3.4","","","ja59892",""
"03","湖北","Kohoku","6.3","","","ja44335",""
"04","新木","Araki","8.9","","","ja69397",""
"05","布佐","Fusa","12.1","","","ja69400",""
"06","木下","Kioroshi","14","","","ja69030",""
"07","小林","Kobayashi","18.3","","","ja37400",""
"08","安食","Ajiki","23.2","","","ja59145",""
"09","下総松崎","Shimosa-Manzaki","27.3","","","ja59364",""
"0a","成田","Narita","32.9","","","ja63109",""
