"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","柘植","Tsuge","0","","","ja25776",""
"02","油日","Aburahi","5.3","","","ja25843",""
"03","甲賀","Koka","7.4","","","ja25844",""
"04","寺庄","Terasho","10.5","","","ja25845",""
"05","甲南","Konan","12.5","","","ja25847",""
"06","貴生川","Kibukawa","15.3","","","ja25852",""
"07","三雲","Mikumo","20.5","","","ja25857",""
"08","甲西","Kosei","24.3","","","ja25858",""
"09","石部","Ishibe","27.6","","","ja25859",""
"0a","手原","Tehara","32.7","","","ja25860",""
"0b","草津","Kusatsu","36.7","","","ja152418",""
