"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","富沢","Tomizawa","0",,,,
"02","長町南","Nagamachi-Minami","1.5",,,,
"03","長町","Nagamachi","2.4",,,,
"04","長町一丁目","Nagamachi-Itchōme","3.1",,,,
"05","河原町","Kawaramachi","3.9",,,,
"06","愛宕橋","Atagobashi","4.8",,,,
"07","五橋","Itsutsubashi","5.4",,,,
"08","仙台","Sendai","6.3",,,,
"09","広瀬通","Hirose-dōri","6.9",,,,
"0a","勾当台公園","Kōtōdai-Kōen","7.5",,,,
"0b","北四番丁","Kita-Yobanchō","8.2",,,,
"0c","北仙台","Kita-Sendai","9.4",,,,
"0d","台原","Dainohara","10.5",,,,
"0e","旭ヶ丘","Asahigaoka","11.5",,,,
"0f","黒松","Kuromatsu","12.3",,,,
"0g","八乙女","Yaotome","13.6",,,,
"0h","泉中央","Izumi-Chūō","14.8",,,,
