"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","인천공항1터미널","Incheon Int'l Airport Terminal 1",,,,,
"02","장기주차장","Long Term Parking",,,,,
"03","합동청사","Administration Complex",,,,,
"04","파라다이스시티","Paradise City",,,,,
"05","워터파크","Water Park",,,,,
"06","용유","Yongyu",,,,,
