"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","早岐","Haiki","0","","","ja81120",""
"02","ハウステンボス","Huis Ten Bosch","4.7","","","ja103317",""
"03","南風崎","Haenosaki","5.6","","","ja151558",""
"04","小串郷","Ogushigo","9.6","","","ja169400",""
"05","川棚","Kawatana","13.6","","","ja169398",""
"06","彼杵","Sonogi","19.6","","","ja169397",""
"07","千綿","Chiwata","24","","","ja169395",""
"08","松原","Matsubara","28.5","","","ja89671",""
"09","竹松","Takematsu","32.8","","","ja169385",""
"0a","諏訪","Suwa","34.8","","","ja169384",""
"0b","大村","Omura","36.2","","","ja109731",""
"0c","岩松","Iwamatsu","40","","","ja169378",""
"0d","諫早","Isahaya","47.6","","","ja16828",""
