"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","大宮","Omiya","0","","","ja18117",""
"02","熊谷","Kumagaya","36.6","","","ja14132",""
"03","本庄早稲田","Honjo-Waseda","56.7","","","ja43340",""
"04","高崎","Takasaki","77.3","","","ja43338",""
"05","上毛高原","Jomo-Kogen","119.1","","","ja43333",""
"06","越後湯沢","Echigo-Yuzawa","151.4","","","ja12547",""
"07","浦佐","Urasa","181","","","ja37426",""
"08","長岡","Nagaoka","213.8","","","ja40474",""
"09","燕三条","Tsubame-Sanjo","237.4","","","ja40768",""
"0a","新潟","Niigata","269.5","","","ja40470",""
