"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","東京","Tokyo","0","","","ja1608983",""
"02","品川","Shinagawa","6.8","","","ja286659",""
"03","新横浜","Shin-Yokohama","25.5","","","ja8616",""
"04","小田原","Odawara","76.7","","","ja7699",""
"05","熱海","Atami","95.4","","","ja8655",""
"06","三島","Mishima","111.3","","","ja41443",""
"07","新富士","Shin-Fuji","135","","","ja18122",""
"08","静岡","Shizuoka","167.4","","","ja43343",""
"09","掛川","Kakegawa","211.3","","","ja42717",""
"0a","浜松","Hamamatsu","238.9","","","ja12371",""
"0b","豊橋","Toyohashi","274.2","","","ja30175",""
"0c","三河安城","Mikawa-Anjo","312.8","","","ja30187",""
"0d","名古屋","Nagoya","342","","","ja12639",""
"0e","岐阜羽島","Gifu-Hashima","367.1","","","ja43345",""
"0f","米原","Maibara","408.2","","","ja32879",""
"0g","京都","Kyoto","476.3","","","ja3735",""
"0h","新大阪","Shin-Osaka","515.4","","","ja4134",""
