"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","厚狭","Asa","0","","","ja22065",""
"02","湯ノ峠","Yunoto","4.2","","","ja138387",""
"03","厚保","Atsu","10.2","","","ja138473",""
"04","四郎ヶ原","Shirogahara","13.2","","","ja2390769",""
"05","南大嶺","Minami-Omine","16.9","","","ja138623",""
"06","美祢","Mine","19.4","","","ja138388",""
"07","重安","Shigeyasu","22.3","","","ja138625",""
"08","於福","Ofuku","27.2","","","ja138628",""
"09","渋木","Shibuki","37.1","","","ja138469",""
"0a","長門湯本","Nagatoyumoto","41","","","ja138394",""
"0b","板持","Itamochi","43.3","","","ja138467",""
"0c","長門市","Nagatoshi","46","","","ja22061",""
