"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","池袋","Ikebukuro",,,,,
"02","板橋","Itabashi",,,,,
"03","十条","Jujo",,,,,
"04","赤羽","Akabane",,,,,
