"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","笕桥","Jianqiao",,,,,
"02","艮山门","Genshanmen",,,,,
"03","杭州","Hangzhou",,,,,
"04","南星桥","Nanxingqiao",,,,,
"05","钱塘江","Qiantangjiang",,,,,
"06","萧山西","Xiaoshan West",,,,,
"07","萧山","Xiaoshan",,,,,
