"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","横峰","Hengfeng",,,,,
"02","上饶","Shangrao",,,,,
"03","茶亭","Chating",,,,,
"04","铅山西","Yanshan West",,,,,
"05","永平","Yongping",,,,,
"06","陈家寨","Chenjiazhai",,,,,
"07","西山","Xishan",,,,,
"08","五里峰","Wulifeng",,,,,
"09","上乌石","Shangwushi",,,,,
"0a","黄莲坑","Huangliankeng",,,,,
"0b","洋庄","Yangzhuang",,,,,
"0c","四渡","Sidu",,,,,
"0d","武夷山","Wuyishan",,,,,
"0e","武夷山南","Wuyishan South",,,,,
"0f","仙店","Xiandian",,,,,
"0g","兴田","Xingtian",,,,,
"0h","将口","Jiangkou",,,,,
"0i","建阳","Jianyang",,,,,
"0j","杨墩","Yangdun",,,,,
"0k","徐墩","Xudun",,,,,
"0l","建瓯","Jian'ou",,,,,
"0m","小桥镇","Xiaoqiaozhen",,,,,
"0n","南雅","Nanyang",,,,,
"0o","大横","Daheng",,,,,
"0p","陈墩","Chendun",,,,,
"0q","延平东","Yanping East",,,,,
"0r","洋丹仔","Yangdanzi",,,,,
"0s","安济","Anji",,,,,
"0t","金沙村","Jinshacun",,,,,
"0u","葫芦山","Hulushan",,,,,
"0v","下过溪","Xiaguoxi",,,,,
"0w","尤溪口","Youxikou",,,,,
"0x","樟湖板","Zhanghuban",,,,,
"0y","双坑","Shuangkeng",,,,,
"0z","古田","Gutian",,,,,
"10","莪洋","Eyang",,,,,
"11","水口","Shuikou",,,,,
"12","浦后","Puhou",,,,,
"13","大箬","Daruo",,,,,
"14","闽清","Minqing",,,,,
"15","大目埕","Damucheng",,,,,
"16","白沙镇","Baishazhen",,,,,
"17","闽侯","Minhou",,,,,
"18","江坂","Jiangban",,,,,
"19","杜坞","Duwu",,,,,
"1a","福州","Fuzhou",,,,,
