"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","多度津","Tadotsu","0","","","ja23411",""
"02","金蔵寺","Konzoji","3.7","","","ja204737",""
"03","善通寺","Zentsuji","6","","","ja101985",""
"04","琴平","Kotohira","11.3","","","ja101982",""
"05","塩入","Shioiri","17.7","","","ja204773",""
"06","黒川","Kurokawa","21.6","","","ja36124",""
"07","讃岐財田","Sanuki-Saida","23.9","","","ja204780",""
"08","坪尻","Tsubojiri","32.1","","","ja105066",""
"09","箸蔵","Hashikura","35.4","","","ja204783",""
"0a","佃","Tsukuda","38.8","","","ja114400",""
"0b","阿波池田","Awa-Ikeda","43.9","","","ja105168",""
"0c","三縄","Minawa","47.8","","","ja204792",""
"0d","祖谷口","Iyaguchi","52.3","","","ja204794",""
"0e","阿波川口","Awa-Kawaguchi","55.1","","","ja204796",""
"0f","小歩危","Koboke","59.8","","","ja204800",""
"0g","大歩危","Oboke","65.5","","","ja56912",""
"0h","土佐岩原","Tosa-Iwahara","72.7","","","ja105401",""
"0i","豊永","Toyonaga","76.7","","","ja105952",""
"0j","大田口","Otaguchi","80.4","","","ja190317",""
"0k","土佐穴内","Tosa-Ananai","83.2","","","ja105300",""
"0l","大杉","Osugi","87.2","","","ja105277",""
"0m","土佐北川","Tosa-Kitagawa","93.3","","","ja98000",""
"0n","角茂谷","Kakumodani","95.5","","","ja204813",""
"0o","繁藤","Shigeto","97.6","","","ja56924",""
"0p","新改","Shingai","103.9","","","ja56936",""
"0q","土佐山田","Tosa-Yamada","111.3","","","ja105283",""
"0r","山田西町","Yamada-Nishimachi","112.1","","","ja204815",""
"0s","土佐長岡","Tosa-Nagaoka","114.1","","","ja105302",""
"0t","後免","Gomen","116.2","","","ja64948",""
"0u","土佐大津","Tosa-Otsu","119.4","","","ja105306",""
"0v","布師田","Nunoshida","121.4","","","ja204819",""
"0w","土佐一宮","Tosa-Ikku","122.7","","","ja94920",""
"0x","薊野","Azono","124.5","","","ja66573",""
"0y","高知","Kochi","126.6","","","ja66241",""
"0z","入明","Iriake","127.9","","","ja103109",""
"10","円行寺口","Engyojiguchi","128.7","","","ja205405",""
"11","旭","Asahi","130.2","","","ja14584",""
"12","高知商業前","Kochi-Shogyo-Mae","131.3","","","ja205418",""
"13","朝倉","Asakura","132.7","","","ja79595",""
"14","枝川","Edagawa","136.2","","","ja205444",""
"15","伊野","Ino","138","","","ja153433",""
"16","波川","Hakawa","139.5","","","ja205452",""
"17","小村神社前","Omura-Jinja-Mae","141.6","","","ja1060678",""
"18","日下","Kusaka","143.7","","","ja205455",""
"19","岡花","Okabana","145.7","","","ja205456",""
"1a","土佐加茂","Tosa-Kamo","148.6","","","ja105410",""
"1b","西佐川","Nishi-Sakawa","152.4","","","ja114236",""
"1c","佐川","Sakawa","154.2","","","ja114239",""
"1d","襟野々","Erinono","156","","","ja205465",""
"1e","斗賀野","Togano","158","","","ja205471",""
"1f","吾桑","Aso","163.4","","","ja205476",""
"1g","多ノ郷","Onogo","166.1","","","ja205481",""
"1h","大間","Oma","167","","","ja205487",""
"1i","須崎","Susaki","168.7","","","ja205490",""
"1j","土佐新荘","Tosa-Shinjo","170.6","","","ja105426",""
"1k","安和","Awa","173.6","","","ja205498",""
"1l","土佐久礼","Tosa-Kure","179.7","","","ja105384",""
"1m","影野","Kageno","190.4","","","ja205508",""
"1n","六反地","Rokutanji","192.2","","","ja191683",""
"1o","仁井田","Niida","194.2","","","ja125301",""
"1p","窪川","Kubokawa","198.7","","","ja35344",""
