"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","内江","Neijiang",,,,,
"02","内江南","Neijiang South",,,,,
"03","凌家场","Lingjiachang",,,,,
"04","大山铺","Dashanpu",,,,,
"05","自贡","Zigong",,,,,
"06","自贡南","Zigong South",,,,,
"07","俞冲","Yuchong",,,,,
"08","孔滩","Kongtan",,,,,
"09","王场","Wangchang",,,,,
"0a","敬梓场","Jingzichang",,,,,
"0b","一步滩","Yibutan",,,,,
"0c","宜宾北","Yibin North",,,,,
"0d","宜宾","Yibin",,,,,
"0e","宜宾南","Yibin South",,,,,
"0f","豆坝","Douba",,,,,
"0g","水富","Shuifu",,,,,
"0h","横江","Hengjiang",,,,,
"0i","小儿坪","Xiao'erping",,,,,
"0j","铜鼓溪","Tongguxi",,,,,
"0k","滩头","Tantou",,,,,
"0l","普洱渡","Pu'erdu",,,,,
"0m","临江溪","Linjiangxi",,,,,
"0n","盐津北","Yanjin North",,,,,
"0o","盐津","Yanjin",,,,,
"0p","豆沙关","Doushaguan",,,,,
"0q","沙沙坡","Shashapo",,,,,
"0r","小关溪","Xiaoguanxi",,,,,
"0s","岔河","Chahe",,,,,
"0t","大关","Daguan",,,,,
"0u","曾家坪子","Zengjiapingzi",,,,,
"0v","苍坪","Cangping",,,,,
"0w","邓家湾","Dengjiawan",,,,,
"0x","田梁子","Tianliangzi",,,,,
"0y","彝良","Yiliang",,,,,
"0z","彝良南","Yiliang South",,,,,
"10","二道桥","Erdaoqiao",,,,,
"11","昭通北","Zhaotong North",,,,,
"12","昭通","Zhaotong",,,,,
"13","昭通南","Zhaotong South",,,,,
"14","花土坡","Huatupo",,,,,
"15","仙水","Xianshui",,,,,
"16","迤那","Yina",,,,,
"17","老锅厂","Laoguochang",,,,,
"18","李子沟","Lizigou",,,,,
"19","朱嘎","Zhuga",,,,,
"1a","草海","Caohai",,,,,
"1b","清水沟","Qingshuigou",,,,,
"1c","金钟","Jinzhong",,,,,
"1d","凉水井","Liangshuijing",,,,,
"1e","石丫口","Shiyakou",,,,,
"1f","梅花山","Meihuashan",,,,,
"1g","葡萄菁","Putaojing",,,,,
"1h","马嘎","Maga",,,,,
"1i","六盘水","Liupanshui",,,,,
