"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","渋川","Shibukawa","0","","","ja67608",""
"02","金島","Kanashima","5.5","","","ja197790",""
"03","祖母島","Ubashima","7.7","","","ja197648",""
"04","小野上","Onogami","11.9","","","ja197653",""
"05","小野上温泉","Onogami-Onsen","13.7","","","ja106448",""
"06","市城","Ichishiro","16.4","","","ja197665",""
"07","中之条","Nakanojo","19.8","","","ja197668",""
"08","群馬原町","Gunma-Haramachi","22.9","","","ja197669",""
"09","郷原","Gobara","26.3","","","ja197674",""
"0a","矢倉","Yagura","28","","","ja197676",""
"0b","岩島","Iwashima","30.5","","","ja197685",""
"0c","川原湯温泉","Kawarayu-Onsen","36.4","","","ja189744",""
"0d","長野原草津口","Naganohara-Kusatsuguchi","42.3","","","ja173556",""
"0e","群馬大津","Gunma-Otsu","44.5","","","ja197688",""
"0f","羽根尾","Haneo","46.7","","","ja197691",""
"0g","袋倉","Fukurogura","49.6","","","ja197693",""
"0h","万座・鹿沢口","Manza-Kazawaguchi","52.5","","","ja174691",""
"0i","大前","Omae","55.6","","","ja189627",""
