"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","新浜松","Shin-Hamamatsu","0",,,,
"02","第一通り","Daiichidōri","0.5",,,,
"03","遠州病院","Enshūbyōin","0.8",,,,
"04","八幡","Hachiman","1.6",,,,
"05","助信","Sukenobu","2.4",,,,
"06","曳馬","Hikuma","3.4",,,,
"07","上島","Kamijima","4.5",,,,
"08","自動車学校前","Jidōshagakkō Mae","5.3",,,,
"09","さぎの宮","Saginomiya","6.6",,,,
"0a","積志","Sekishi","7.8",,,,
"0b","遠州西ヶ崎","Enshū-Nishigasaki","9.2",,,,
"0c","遠州小松","Enshū-Komatsu","10.2",,,,
"0d","浜北","Hamakita","11.2",,,,
"0e","美薗中央公園","Misono Chūōkōen","12",,,,
"0f","遠州小林","Enshū-Kobayashi","13.3",,,,
"0g","遠州芝本","Enshū-Shibamoto","15",,,,
"0h","遠州岩水寺","Enshū-Gansuiji","16.3",,,,
"0i","西鹿島","Nishi-Kajima","17.8",,,,
