"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","仙台","Sendai",,,,,
"02","東照宮","Toshogu",,,,,
"03","北仙台","Kita-Sendai",,,,,
"04","北山","Kitayama",,,,,
"05","東北福祉大前","Tohoku Fukushi-dai-mae",,,,,
"06","国見","Kunimi",,,,,
"07","葛岡","Kuzuoka",,,,,
"08","陸前落合","Rikuzen-Ochiai",,,,,
"09","愛子","Ayashi",,,,,
"0a","陸前白沢","Rikuzen-Shirasawa",,,,,
"0b","熊ヶ根","Kumagane",,,,,
"0c","作並","Sakunami",,,,,
"0d","奥新川","Oku-Nikkawa",,,,,
"0e","面白山高原","Omoshiroyama-Kogen",,,,,
"0f","山寺","Yamadera",,,,,
"0g","高瀬","Takase",,,,,
"0h","楯山","Tateyama",,,,,
"0i","羽前千歳","Uzen-Chitose",,,,,
